time,Temperature_celcius,Rain_mm_per_h,Snow_mm_per_h,Air density_kg_per_m3,Ground_level_solar_irradiance_W_per_m2,Cloud_cover_fraction,wind_speed_m_per_s,electricity_kW
03/10/2019 05:00,6.894,0.005,0,1.252,7.496,0.43,7.212,0
03/10/2019 06:00,7.063,0.004,0,1.254,80.984,0.373,7.304,0.757
03/10/2019 07:00,7.49,0.003,0,1.254,201.69,0.202,7.043,2.568
03/10/2019 08:00,8.469,0.003,0,1.251,350.729,0.399,6.596,5.031
03/10/2019 09:00,9.47,0.002,0,1.248,426.912,0.769,6.093,5.993
03/10/2019 10:00,10.243,0.002,0,1.245,456.988,0.914,5.711,6.241
03/10/2019 11:00,10.755,0.002,0,1.243,430.141,0.932,5.607,5.653
03/10/2019 12:00,10.963,0.001,0,1.241,341.684,0.896,5.753,4.108
03/10/2019 13:00,10.92,0.001,0,1.241,256.243,0.879,5.923,2.829
03/10/2019 14:00,10.631,0.001,0,1.241,174.029,0.85,5.887,1.778
03/10/2019 15:00,10.143,0.001,0,1.242,96.32,0.877,5.554,0.884
03/10/2019 16:00,9.242,0.001,0,1.244,14.85,0.883,4.965,0.005
04/10/2019 05:00,7.159,0.012,0,1.25,4.313,0.682,3.832,0
04/10/2019 06:00,7.928,0.011,0,1.249,59.849,0.602,4.435,0.421
04/10/2019 07:00,8.862,0.007,0,1.248,151.97,0.545,5.121,1.508
04/10/2019 08:00,9.652,0.008,0,1.245,261.851,0.375,5.486,3.038
04/10/2019 09:00,10.304,0.013,0,1.243,309.546,0.318,5.659,3.572
04/10/2019 10:00,10.859,0.024,0,1.241,410.539,0.345,5.851,5.228
04/10/2019 11:00,11.096,0.029,0,1.239,388.218,0.382,6.016,4.759
04/10/2019 12:00,11.039,0.03,0,1.239,305.512,0.479,6.207,3.385
04/10/2019 13:00,10.876,0.024,0,1.239,254.375,0.474,6.508,2.759
04/10/2019 14:00,10.457,0.027,0,1.24,173.413,0.534,6.857,1.741
04/10/2019 15:00,9.905,0.017,0,1.241,69.639,0.633,7.199,0.503
04/10/2019 16:00,9.149,0.023,0,1.243,12.357,0.387,7.411,0
05/10/2019 05:00,5.216,0.012,0,1.268,5.962,0.132,8.426,0
05/10/2019 06:00,5.508,0.011,0,1.269,91.512,0.079,8.365,1.136
05/10/2019 07:00,6.383,0.009,0,1.268,217.484,0.217,8.312,3.18
05/10/2019 08:00,7.401,0.008,0,1.265,306.029,0.311,8.16,4.343
05/10/2019 09:00,8.251,0.008,0,1.263,386.042,0.181,7.689,5.453
05/10/2019 10:00,8.965,0.008,0,1.261,471.908,0.054,7.077,6.78
05/10/2019 11:00,9.434,0.006,0,1.259,468.369,0.082,6.493,6.691
05/10/2019 12:00,9.73,0.004,0,1.257,424.745,0.077,6.022,6.089
05/10/2019 13:00,9.867,0.003,0,1.256,351.226,0.07,5.685,5.116
05/10/2019 14:00,9.807,0.002,0,1.256,250.669,0.062,5.424,3.721
05/10/2019 15:00,9.295,0.001,0,1.256,126.183,0.058,5.106,1.795
05/10/2019 16:00,7.43,0.001,0,1.257,18.91,0.05,5.01,0.079
06/10/2019 05:00,4.401,0.008,0.001,1.274,3.804,0.574,4.711,0
06/10/2019 06:00,5.324,0.006,0,1.275,64.871,0.551,4.819,0.571
06/10/2019 07:00,6.419,0.003,0,1.274,169.781,0.227,5.042,2.086
06/10/2019 08:00,7.265,0.003,0,1.272,315.199,0.176,4.836,4.606
06/10/2019 09:00,8.311,0.003,0,1.268,423.035,0.031,4.651,6.258
06/10/2019 10:00,9.092,0.003,0,1.264,483.592,0.02,4.564,7.078
06/10/2019 11:00,9.499,0.003,0,1.262,490.689,0.021,4.35,7.167
06/10/2019 12:00,9.671,0.002,0,1.26,449.446,0.025,3.988,6.645
06/10/2019 13:00,9.651,0.002,0,1.258,369.472,0.023,3.722,5.599
06/10/2019 14:00,9.419,0.001,0,1.258,257.496,0.022,3.694,4.005
06/10/2019 15:00,8.689,0.001,0,1.258,127.169,0.022,3.74,1.947
06/10/2019 16:00,6.795,0.001,0,1.26,17.242,0.034,4.074,0.068
07/10/2019 05:00,1.848,0.001,0,1.281,4.172,0.053,4.746,0
07/10/2019 06:00,2.904,0.001,0,1.281,87.95,0.03,4.474,1.227
07/10/2019 07:00,4.639,0.001,0,1.281,220.025,0.024,4.393,3.502
07/10/2019 08:00,5.717,0,0,1.277,341.657,0.013,4.398,5.372
07/10/2019 09:00,6.675,0,0,1.274,433.988,0.007,4.421,6.634
07/10/2019 10:00,7.287,0,0,1.271,486.793,0.01,4.077,7.304
07/10/2019 11:00,7.776,0,0,1.267,494.264,0.114,3.74,7.395
07/10/2019 12:00,8.139,0,0,1.264,453.54,0.393,3.663,6.88
07/10/2019 13:00,8.343,0,0,1.262,371.978,0.558,4.01,5.808
07/10/2019 14:00,8.279,0,0,1.261,256.768,0.774,4.537,4.142
07/10/2019 15:00,7.626,0,0,1.26,118.375,0.885,4.512,1.817
07/10/2019 16:00,5.836,0,0,1.261,12.879,0.93,4.164,0.012
08/10/2019 05:00,8.156,0.099,0,1.237,1.365,0.963,8.013,0
08/10/2019 06:00,8.659,0.578,0,1.235,29.601,0.971,8.51,0.107
08/10/2019 07:00,9.006,1.215,0,1.233,54.253,0.986,8.864,0.309
08/10/2019 08:00,9.358,1.345,0,1.23,67.791,0.987,9.332,0.423
08/10/2019 09:00,9.913,1.12,0,1.225,86.223,0.991,9.206,0.586
08/10/2019 10:00,10.527,0.547,0,1.22,67.085,0.988,8.473,0.41
08/10/2019 11:00,11.315,0.178,0,1.215,70.533,0.916,7.74,0.439
08/10/2019 12:00,12.475,0.113,0,1.209,172.436,0.409,7.679,1.446
08/10/2019 13:00,13.569,0.032,0,1.204,302.386,0.123,8.554,3.745
08/10/2019 14:00,13.83,0.013,0,1.203,233.09,0.054,8.486,3.195
08/10/2019 15:00,13.23,0.003,0,1.204,110.72,0.02,7.524,1.4
08/10/2019 16:00,11.395,0.001,0,1.207,12.119,0.008,6.863,0
09/10/2019 05:00,11.002,0.135,0,1.217,1.058,0.459,7.52,0
09/10/2019 06:00,11.125,0.084,0,1.218,51.83,0.172,7.47,0.358
09/10/2019 07:00,11.616,0.049,0,1.218,180.917,0.488,7.295,2.235
09/10/2019 08:00,12.123,0.044,0,1.217,251.111,0.904,7.574,2.993
09/10/2019 09:00,12.638,0.031,0,1.216,289.403,0.948,7.601,3.257
09/10/2019 10:00,13.236,0.035,0,1.214,325.131,0.981,7.65,3.635
09/10/2019 11:00,13.539,0.022,0,1.212,272.943,0.991,7.577,2.707
09/10/2019 12:00,13.309,0.025,0,1.212,170.597,0.991,7.4,1.428
09/10/2019 13:00,12.863,0.074,0,1.214,103.171,0.991,7.027,0.748
09/10/2019 14:00,12.298,0.15,0,1.215,59.586,0.991,6.768,0.351
09/10/2019 15:00,11.753,0.224,0,1.217,25.21,0.99,6.581,0.068
09/10/2019 16:00,11.342,0.223,0,1.217,2.36,0.989,6.555,0
10/10/2019 05:00,9.477,0.074,0,1.223,0.779,0.648,6.336,0
10/10/2019 06:00,9.862,0.062,0,1.224,37.884,0.583,6.478,0.196
10/10/2019 07:00,10.425,0.09,0,1.224,110.107,0.544,6.655,0.942
10/10/2019 08:00,10.882,0.124,0,1.223,185.13,0.527,6.991,1.805
10/10/2019 09:00,11.393,0.142,0,1.222,245.324,0.551,7.128,2.517
10/10/2019 10:00,11.94,0.114,0,1.221,267.237,0.667,7.355,2.725
10/10/2019 11:00,12.486,0.064,0,1.219,271.719,0.763,7.6,2.785
10/10/2019 12:00,13.092,0.042,0,1.216,289.774,0.899,7.748,3.24
10/10/2019 13:00,13.464,0.042,0,1.215,266.412,0.956,7.96,3.191
10/10/2019 14:00,13.214,0.103,0,1.215,146.328,0.942,7.876,1.424
10/10/2019 15:00,12.417,0.113,0,1.217,55.939,0.776,7.702,0.381
10/10/2019 16:00,11.588,0.087,0,1.22,5.128,0.357,7.68,0
11/10/2019 05:00,11.201,0.614,0,1.223,0.145,0.925,10.243,0
11/10/2019 06:00,11.299,0.496,0,1.222,11.182,0.822,10.584,0
11/10/2019 07:00,11.509,0.397,0,1.221,57.731,0.772,10.513,0.336
11/10/2019 08:00,11.971,0.203,0,1.218,71.956,0.678,10.545,0.457
11/10/2019 09:00,12.854,0.097,0,1.214,177.141,0.502,10.701,1.504
11/10/2019 10:00,13.749,0.118,0,1.211,277.176,0.561,10.945,2.738
11/10/2019 11:00,14.095,0.137,0,1.209,247.26,0.833,10.831,2.317
11/10/2019 12:00,14.22,0.169,0,1.208,218.32,0.913,10.495,1.973
11/10/2019 13:00,14.021,0.502,0,1.208,123.603,0.992,10.152,0.946
11/10/2019 14:00,13.577,1.576,0,1.208,51.301,0.988,10.19,0.274
11/10/2019 15:00,13.29,1.839,0,1.208,19.621,0.988,10.514,0.026
11/10/2019 16:00,13.109,1.342,0,1.208,1.731,0.981,10.694,0
12/10/2019 05:00,11.741,0.033,0,1.215,0.392,0.789,7.777,0
12/10/2019 06:00,11.801,0.033,0,1.216,30.352,0.858,8.365,0.125
12/10/2019 07:00,11.966,0.028,0,1.217,101.428,0.832,8.366,0.843
12/10/2019 08:00,12.313,0.032,0,1.217,185.596,0.839,8.685,1.85
12/10/2019 09:00,12.656,0.032,0,1.217,245.385,0.846,9.506,2.584
12/10/2019 10:00,13.077,0.036,0,1.217,297.291,0.907,9.87,3.328
12/10/2019 11:00,13.533,0.033,0,1.215,335.898,0.831,10.066,4.047
12/10/2019 12:00,13.778,0.021,0,1.214,300.79,0.791,10.005,3.545
12/10/2019 13:00,13.74,0.024,0,1.214,199.695,0.864,9.682,2.011
12/10/2019 14:00,13.524,0.033,0,1.214,120.686,0.795,9.269,1.062
12/10/2019 15:00,13.129,0.024,0,1.215,57.692,0.916,9.074,0.433
12/10/2019 16:00,12.628,0.023,0,1.217,4.215,0.497,9.068,0
13/10/2019 05:00,10.025,0.012,0,1.23,0.31,0.953,5.774,0
13/10/2019 06:00,10.457,0.012,0,1.231,41.075,0.951,5.544,0.255
13/10/2019 07:00,11.606,0.008,0,1.23,125.818,0.959,5.318,1.221
13/10/2019 08:00,12.329,0.012,0,1.229,209.134,0.964,4.886,2.245
13/10/2019 09:00,13.015,0.022,0,1.227,251.246,0.97,4.347,2.624
13/10/2019 10:00,13.341,0.036,0,1.226,247.18,0.976,3.69,2.39
13/10/2019 11:00,13.277,0.037,0,1.226,188.084,0.982,3.827,1.611
13/10/2019 12:00,12.938,0.059,0,1.226,115.368,0.992,4.705,0.857
13/10/2019 13:00,12.42,0.149,0,1.227,62.814,0.994,5.696,0.373
13/10/2019 14:00,11.962,0.522,0,1.228,32.969,0.994,6.414,0.124
13/10/2019 15:00,11.71,0.757,0,1.227,14.332,0.992,7.019,0
13/10/2019 16:00,11.765,1.234,0,1.225,0.757,0.995,7.513,0
14/10/2019 05:00,12.426,0.014,0,1.22,0.111,0.673,11.413,0
14/10/2019 06:00,12.29,0.01,0,1.222,32.792,0.77,11.423,0.16
14/10/2019 07:00,12.546,0.011,0,1.223,93.1,0.866,11.659,0.747
14/10/2019 08:00,12.878,0.009,0,1.224,148.576,0.904,11.827,1.317
14/10/2019 09:00,13.146,0.01,0,1.224,208.989,0.955,11.687,2.011
14/10/2019 10:00,13.37,0.01,0,1.225,256.622,0.868,11.066,2.626
14/10/2019 11:00,13.493,0.007,0,1.225,268.83,0.94,10.008,2.804
14/10/2019 12:00,13.33,0.003,0,1.227,221.773,0.948,8.606,2.186
14/10/2019 13:00,13.094,0.001,0,1.229,211.855,0.585,7.219,2.295
14/10/2019 14:00,12.674,0.001,0,1.232,178.142,0.677,6.364,2.254
14/10/2019 15:00,11.72,0.005,0,1.234,39.982,0.955,5.243,0.228
14/10/2019 16:00,10.539,0.08,0,1.236,2.103,0.856,4.38,0
15/10/2019 05:00,10.367,0.032,0,1.235,0.066,0.896,8.754,0
15/10/2019 06:00,10.581,0.038,0,1.234,30.239,0.919,9.16,0.147
15/10/2019 07:00,11.198,0.02,0,1.231,109.126,0.853,9.401,1.04
15/10/2019 08:00,12.082,0.003,0,1.226,211.47,0.869,9.572,2.502
15/10/2019 09:00,13.097,0.001,0,1.221,265.15,0.918,9.587,3.136
15/10/2019 10:00,13.927,0.002,0,1.217,307.643,0.92,8.797,3.723
15/10/2019 11:00,14.419,0.002,0,1.214,329.828,0.925,7.974,4.128
15/10/2019 12:00,14.509,0.004,0,1.212,268.433,0.925,7.327,3.09
15/10/2019 13:00,14.382,0.006,0,1.211,202.384,0.933,6.871,2.175
15/10/2019 14:00,14.021,0.008,0,1.212,128.11,0.941,6.326,1.264
15/10/2019 15:00,13.241,0.011,0,1.214,50.868,0.942,5.747,0.403
15/10/2019 16:00,11.832,0.058,0,1.218,2.498,0.942,5.456,0
16/10/2019 05:00,8.84,0.083,0,1.229,0.014,0.906,4.347,0
16/10/2019 06:00,9.304,0.09,0,1.23,19.114,0.975,4.269,0.029
16/10/2019 07:00,9.873,0.095,0,1.23,53.615,0.986,4.307,0.308
16/10/2019 08:00,10.159,0.097,0,1.23,92.874,0.991,3.958,0.663
16/10/2019 09:00,10.628,0.104,0,1.228,114.78,0.993,3.836,0.861
16/10/2019 10:00,11.144,0.11,0,1.225,114.004,0.993,4.05,0.843
16/10/2019 11:00,11.613,0.142,0,1.223,98.836,0.991,4.47,0.696
16/10/2019 12:00,11.974,0.206,0,1.22,76.952,0.991,4.911,0.496
16/10/2019 13:00,12.194,0.323,0,1.219,52.203,0.99,5.353,0.28
16/10/2019 14:00,12.268,0.469,0,1.218,30.164,0.99,5.935,0.102
16/10/2019 15:00,12.229,0.461,0,1.218,11.152,0.987,6.516,0
16/10/2019 16:00,12.082,0.411,0,1.218,0.389,0.972,6.628,0
17/10/2019 05:00,10.318,0.176,0,1.225,0.002,0.964,5.55,0
17/10/2019 06:00,11.094,0.607,0,1.225,15.934,0.97,6.064,0.006
17/10/2019 07:00,11.744,0.52,0,1.224,37.736,0.811,6.305,0.167
17/10/2019 08:00,12.25,0.272,0,1.223,109.703,0.581,6.344,0.845
17/10/2019 09:00,12.845,0.184,0,1.221,171.24,0.571,6.527,1.496
17/10/2019 10:00,13.313,0.105,0,1.219,194.4,0.536,6.513,1.736
17/10/2019 11:00,13.723,0.065,0,1.217,223.043,0.527,6.431,2.101
17/10/2019 12:00,14.013,0.049,0,1.215,204.077,0.525,6.28,1.914
17/10/2019 13:00,14.098,0.039,0,1.214,166.543,0.486,5.974,1.534
17/10/2019 14:00,13.923,0.045,0,1.215,102.294,0.496,5.738,0.842
17/10/2019 15:00,13.405,0.069,0,1.216,32.52,0.585,5.729,0.151
17/10/2019 16:00,12.929,0.09,0,1.218,0.469,0.696,6.002,0
18/10/2019 06:00,12.342,0.245,0,1.221,9.84,0.687,7.351,0
18/10/2019 07:00,12.636,0.162,0,1.22,55.733,0.636,7.415,0.331
18/10/2019 08:00,13.024,0.097,0,1.219,122.531,0.745,7.14,0.996
18/10/2019 09:00,13.411,0.065,0,1.217,191.273,0.954,6.719,1.765
18/10/2019 10:00,13.713,0.049,0,1.215,195.274,0.984,6.428,1.75
18/10/2019 11:00,13.907,0.034,0,1.214,196.722,0.982,6.328,1.759
18/10/2019 12:00,14.085,0.019,0,1.212,192.079,0.989,6.51,1.747
18/10/2019 13:00,14.026,0.013,0,1.212,143.078,0.893,6.599,1.232
18/10/2019 14:00,13.848,0.029,0,1.212,121.785,0.863,6.594,1.138
18/10/2019 15:00,13.354,0.178,0,1.212,20.915,0.973,7.22,0.044
18/10/2019 16:00,13.219,0.68,0,1.211,0.212,0.974,8.122,0
19/10/2019 06:00,10.749,0,0,1.227,21.637,0.965,8.032,0.073
19/10/2019 07:00,11.24,0,0,1.226,68.539,0.991,7.708,0.487
19/10/2019 08:00,11.606,0,0,1.226,97.351,0.993,7.327,0.737
19/10/2019 09:00,11.969,0,0,1.225,136.15,0.994,7.165,1.123
19/10/2019 10:00,12.442,0,0,1.223,189.986,0.983,7.278,1.753
19/10/2019 11:00,13.051,0,0,1.221,271.241,0.948,7.597,3.096
19/10/2019 12:00,13.417,0,0,1.219,310.983,0.513,7.717,4.329
19/10/2019 13:00,13.407,0.005,0,1.219,272.954,0.297,7.455,4.172
19/10/2019 14:00,12.973,0.024,0,1.219,132.421,0.683,7.028,1.547
19/10/2019 15:00,12.273,0.055,0,1.22,40.922,0.933,6.926,0.351
19/10/2019 16:00,11.83,0.107,0,1.221,0.391,0.968,7.346,0
20/10/2019 06:00,10.241,0.014,0,1.226,23.888,0.706,4.737,0.127
20/10/2019 07:00,11.609,0.019,0,1.226,94.798,0.731,4.636,0.898
20/10/2019 08:00,12.278,0.03,0,1.226,142.276,0.963,4.441,1.343
20/10/2019 09:00,12.674,0.026,0,1.225,182.462,0.968,4.324,1.751
20/10/2019 10:00,12.995,0.016,0,1.224,210.653,0.839,4.194,2.084
20/10/2019 11:00,13.35,0.008,0,1.223,276.698,0.71,4.118,3.243
20/10/2019 12:00,13.601,0.004,0,1.222,255.469,0.475,3.968,3.078
20/10/2019 13:00,13.678,0.001,0,1.221,217.664,0.422,3.792,2.776
20/10/2019 14:00,13.433,0.001,0,1.222,132.517,0.592,3.448,1.579
20/10/2019 15:00,12.414,0.005,0,1.223,34.184,0.815,3.088,0.242
20/10/2019 16:00,11.929,0.023,0,1.225,0.138,0.847,2.97,0
21/10/2019 06:00,9.945,0.043,0,1.241,15.171,0.965,5.473,0.01
21/10/2019 07:00,10.859,0.071,0,1.242,49.872,0.952,5.481,0.287
21/10/2019 08:00,11.427,0.053,0,1.241,96.952,0.925,5.251,0.732
21/10/2019 09:00,11.927,0.025,0,1.24,151.931,0.729,5.253,1.309
21/10/2019 10:00,12.384,0.009,0,1.238,192.265,0.685,5.648,1.774
21/10/2019 11:00,12.78,0.015,0,1.236,219.307,0.485,5.885,2.167
21/10/2019 12:00,13.108,0.034,0,1.234,236.772,0.418,5.955,2.599
21/10/2019 13:00,13.182,0.052,0,1.232,170.635,0.467,5.823,1.725
21/10/2019 14:00,12.927,0.051,0,1.233,91.179,0.791,5.498,0.756
21/10/2019 15:00,12.32,0.043,0,1.234,20.246,0.967,5.766,0.048
21/10/2019 16:00,11.773,0.077,0,1.236,0.068,0.971,5.966,0
22/10/2019 06:00,10.866,0.012,0,1.24,21.206,0.194,7.259,0.124
22/10/2019 07:00,11.52,0.011,0,1.24,102.651,0.404,7.436,1.144
22/10/2019 08:00,11.924,0.011,0,1.24,164.206,0.517,7.504,1.803
22/10/2019 09:00,12.228,0.014,0,1.239,199.748,0.547,7.895,2.111
22/10/2019 10:00,12.621,0.017,0,1.237,253.551,0.655,8.33,2.894
22/10/2019 11:00,12.983,0.012,0,1.235,241.209,0.792,8.611,2.643
22/10/2019 12:00,13.263,0.013,0,1.234,215.197,0.72,8.618,2.313
22/10/2019 13:00,13.386,0.027,0,1.232,170.252,0.551,8.281,1.792
22/10/2019 14:00,13.209,0.033,0,1.232,90.455,0.57,7.711,0.786
22/10/2019 15:00,12.801,0.049,0,1.232,23.36,0.536,7.522,0.089
22/10/2019 16:00,12.353,0.038,0,1.234,0.034,0.475,7.551,0
23/10/2019 06:00,8.809,0.002,0,1.246,15.682,0.95,5.419,0.034
23/10/2019 07:00,10.202,0.004,0,1.245,57.119,0.984,5.412,0.38
23/10/2019 08:00,11.12,0.01,0,1.243,73.518,0.986,5.47,0.499
23/10/2019 09:00,11.728,0.022,0,1.241,111.089,0.903,5.491,0.868
23/10/2019 10:00,12.447,0.04,0,1.239,242.579,0.343,5.834,2.72
23/10/2019 11:00,13.012,0.029,0,1.236,326.471,0.176,6.076,4.649
23/10/2019 12:00,13.218,0.008,0,1.234,275.229,0.693,5.832,3.769
23/10/2019 13:00,13.122,0.004,0,1.233,191.022,0.954,5.244,2.336
23/10/2019 14:00,12.694,0.004,0,1.233,112.094,0.922,4.792,1.273
23/10/2019 15:00,11.122,0.001,0,1.235,38.671,0.572,4.799,0.444
23/10/2019 16:00,9.653,0.001,0,1.237,0.014,0.064,5.342,0
24/10/2019 06:00,11.061,0.024,0,1.23,14.733,0.708,7.098,0.039
24/10/2019 07:00,11.599,0.031,0,1.229,90.044,0.732,6.788,0.957
24/10/2019 08:00,12.228,0.038,0,1.227,176.936,0.77,6.395,2.236
24/10/2019 09:00,12.914,0.049,0,1.224,258.168,0.931,6.534,3.547
24/10/2019 10:00,13.401,0.051,0,1.222,279.092,0.917,6.891,3.653
24/10/2019 11:00,13.574,0.047,0,1.22,264.759,0.923,7.045,3.271
24/10/2019 12:00,13.557,0.043,0,1.219,231.307,0.91,7.162,2.762
24/10/2019 13:00,13.355,0.049,0,1.219,167.538,0.965,7.212,1.845
24/10/2019 14:00,12.933,0.062,0,1.22,87.078,0.974,6.804,0.784
24/10/2019 15:00,12.447,0.061,0,1.221,20.7,0.977,6.455,0.071
24/10/2019 16:00,12.113,0.061,0,1.222,0.002,0.979,6.342,0
25/10/2019 06:00,12.143,0.026,0,1.225,9.782,0.842,9.54,0
25/10/2019 07:00,12.155,0.011,0,1.226,38.62,0.979,9.064,0.186
25/10/2019 08:00,12.178,0.007,0,1.227,64.401,0.909,8.543,0.41
25/10/2019 09:00,12.649,0.013,0,1.227,189.188,0.517,8.809,1.969
25/10/2019 10:00,13.305,0.011,0,1.225,322.313,0.807,9.474,4.646
25/10/2019 11:00,13.503,0.005,0,1.225,229.229,0.936,9.691,2.547
25/10/2019 12:00,13.549,0.003,0,1.225,212.094,0.938,9.642,2.355
25/10/2019 13:00,13.496,0.008,0,1.225,181.833,0.941,9.475,2.166
25/10/2019 14:00,13.135,0.028,0,1.226,100.253,0.941,9.168,1.06
25/10/2019 15:00,12.464,0.043,0,1.228,24.703,0.949,8.633,0.141
26/10/2019 06:00,12.893,0.21,0,1.217,4.708,0.976,12.906,0
26/10/2019 07:00,13.089,0.081,0,1.216,49.299,0.97,12.317,0.287
26/10/2019 08:00,13.425,0.098,0,1.215,108.36,0.98,11.956,0.871
26/10/2019 09:00,13.691,0.139,0,1.214,113.909,0.991,11.747,0.873
26/10/2019 10:00,13.805,0.188,0,1.214,106.715,0.993,11.501,0.782
26/10/2019 11:00,13.883,0.243,0,1.213,105.563,0.992,11.223,0.769
26/10/2019 12:00,14.008,0.195,0,1.212,104.608,0.988,10.723,0.768
26/10/2019 13:00,14.132,0.138,0,1.211,83.963,0.986,10.187,0.583
26/10/2019 14:00,14.202,0.125,0,1.209,46.848,0.987,9.874,0.252
26/10/2019 15:00,14.201,0.109,0,1.208,8.484,0.988,9.79,0
27/10/2019 06:00,9.275,0.02,0,1.234,10.991,0.636,10.353,0.017
27/10/2019 07:00,9.416,0.013,0,1.236,74.803,0.829,10.737,0.761
27/10/2019 08:00,9.635,0.004,0,1.237,138.198,0.772,11.163,1.553
27/10/2019 09:00,10.072,0.005,0,1.238,244.069,0.518,11.156,3.548
27/10/2019 10:00,10.616,0.012,0,1.236,316.707,0.431,10.961,5.029
27/10/2019 11:00,10.97,0.023,0,1.235,283.09,0.38,10.68,4.13
27/10/2019 12:00,11.195,0.026,0,1.234,259.891,0.297,10.305,3.853
27/10/2019 13:00,11.243,0.039,0,1.233,188.789,0.249,9.814,2.689
27/10/2019 14:00,11.054,0.046,0,1.233,105.077,0.442,9.282,1.386
27/10/2019 15:00,10.598,0.05,0,1.234,17.029,0.494,8.917,0.053
28/10/2019 06:00,7.822,0.037,0,1.249,9.084,0.216,6.97,0
28/10/2019 07:00,8.077,0.031,0,1.251,88.042,0.132,6.703,1.219
28/10/2019 08:00,8.34,0.012,0,1.253,199.643,0.091,6.363,3.439
28/10/2019 09:00,8.822,0.004,0,1.253,284.417,0.195,5.894,4.92
28/10/2019 10:00,9.537,0.002,0,1.25,325.958,0.559,5.42,5.484
28/10/2019 11:00,10.144,0.002,0,1.248,299.176,0.83,5.059,4.68
28/10/2019 12:00,10.447,0.003,0,1.246,232.119,0.816,4.737,3.214
28/10/2019 13:00,10.469,0.005,0,1.245,161.075,0.818,4.405,1.997
28/10/2019 14:00,10.07,0.009,0,1.245,78.238,0.736,3.925,0.772
28/10/2019 15:00,9.01,0.023,0,1.246,15.035,0.763,3.799,0.03
29/10/2019 06:00,2.707,0.005,0.005,1.283,10.248,0.063,5.913,0.073
29/10/2019 07:00,3.991,0,0,1.283,100.225,0.03,5.8,1.967
29/10/2019 08:00,5.302,0,0,1.281,212.707,0.006,5.742,4.225
29/10/2019 09:00,6.494,0,0,1.277,297.601,0.005,5.727,5.62
29/10/2019 10:00,7.863,0,0,1.271,345.909,0.004,6.025,6.329
29/10/2019 11:00,8.691,0,0,1.267,351.765,0.005,6.155,6.426
29/10/2019 12:00,8.997,0,0,1.265,312.655,0.005,6.219,5.889
29/10/2019 13:00,8.914,0,0,1.265,236.749,0.003,6.31,4.793
29/10/2019 14:00,8.249,0,0,1.267,131.31,0.002,6.225,3.038
29/10/2019 15:00,6.351,0,0,1.27,25.716,0.001,6.195,0.48
30/10/2019 06:00,3.387,0,0,1.286,8.792,0.021,3.431,0.04
30/10/2019 07:00,4.135,0,0,1.286,96.427,0.031,3.257,1.882
30/10/2019 08:00,5.37,0,0,1.285,205.43,0.01,3.101,4.051
30/10/2019 09:00,6.433,0,0,1.283,291.46,0.063,3.237,5.508
30/10/2019 10:00,7.321,0,0,1.279,335.471,0.231,3.493,6.129
30/10/2019 11:00,8.055,0,0,1.276,330.017,0.487,3.769,5.929
30/10/2019 12:00,8.288,0,0,1.273,277.41,0.499,3.945,4.934
30/10/2019 13:00,8.144,0,0,1.272,197.536,0.584,4.103,3.467
30/10/2019 14:00,7.347,0,0,1.272,93.991,0.673,4.191,1.43
30/10/2019 15:00,5.928,0,0,1.272,17.597,0.578,4.566,0.131
31/10/2019 06:00,5.147,0.003,0,1.272,5.487,0.681,6.852,0
31/10/2019 07:00,6.157,0.003,0,1.272,70.922,0.72,6.868,0.861
31/10/2019 08:00,7.083,0.008,0,1.271,155.93,0.822,6.841,2.236
31/10/2019 09:00,7.614,0.006,0,1.269,204.735,0.972,6.783,2.777
31/10/2019 10:00,8.09,0.004,0,1.267,212.734,0.981,6.688,2.608
31/10/2019 11:00,8.703,0.003,0,1.264,202.218,0.93,6.694,2.364
31/10/2019 12:00,9.233,0.002,0,1.261,222.799,0.324,6.651,3.16
31/10/2019 13:00,9.486,0.002,0,1.259,204.901,0.105,6.409,3.653
31/10/2019 14:00,8.955,0.001,0,1.258,107.142,0.188,5.701,1.957
31/10/2019 15:00,7.361,0.001,0,1.258,15.701,0.278,5.463,0.092
01/11/2019 06:00,4.73,0.001,0,1.262,3.402,0.962,5.723,0
01/11/2019 07:00,5.601,0,0,1.261,42.706,0.991,6.311,0.267
01/11/2019 08:00,6.807,0,0,1.26,103.082,0.993,7.078,0.93
01/11/2019 09:00,7.317,0,0,1.259,151.118,0.993,7.567,1.482
01/11/2019 10:00,7.488,0,0,1.257,153.918,0.993,8.154,1.428
01/11/2019 11:00,7.581,0,0,1.255,155.942,0.993,8.439,1.445
01/11/2019 12:00,7.621,0,0,1.253,141.602,0.99,8.524,1.311
01/11/2019 13:00,7.573,0,0,1.251,121.927,0.99,8.605,1.179
01/11/2019 14:00,7.261,0,0,1.249,51.133,0.993,8.664,0.352
01/11/2019 15:00,6.916,0,0,1.248,6.718,0.992,8.756,0
02/11/2019 06:00,7.142,0.088,0,1.224,1.05,0.975,5.116,0
02/11/2019 07:00,7.688,0.061,0,1.222,18.513,0.973,5.134,0.022
02/11/2019 08:00,8.309,0.063,0,1.22,41.521,0.954,5.225,0.201
02/11/2019 09:00,8.714,0.092,0,1.219,64.369,0.916,5.347,0.4
02/11/2019 10:00,9.022,0.109,0,1.217,79.773,0.962,5.369,0.539
02/11/2019 11:00,9.246,0.182,0,1.215,73.437,0.992,5.234,0.478
